dialogID,ppl,position,type,model
33,4.65592968473005,12,compressed,LSTM
33,4.94308700589923,13,compressed,LSTM
33,4.6136332040459,14,compressed,LSTM
33,5.50015441813897,15,compressed,LSTM
33,6.26869494113893,16,compressed,LSTM
33,5.09188024158389,17,compressed,LSTM
33,3.70607144336485,18,compressed,LSTM
33,3.31717490415806,19,compressed,LSTM
33,4.06439666580288,20,compressed,LSTM
33,8.76091824656646,21,compressed,LSTM
33,3.05328472718829,22,compressed,LSTM
33,4.85488367564631,23,compressed,LSTM
33,4.2799975265248,24,compressed,LSTM
33,4.4009585588559,25,compressed,LSTM
33,4.07635603901312,26,compressed,LSTM
33,4.87312001985439,27,compressed,LSTM
34,2.86227063508769,0,compressed,LSTM
34,2.93714037705544,1,compressed,LSTM
34,3.66967356309137,2,compressed,LSTM
34,3.21052554733693,3,compressed,LSTM
34,2.81796847334577,4,compressed,LSTM
34,2.88293686344634,5,compressed,LSTM
34,2.82562255561652,6,compressed,LSTM
35,2.2949820318205,0,compressed,LSTM
35,2.67130663087201,1,compressed,LSTM
35,2.90789179759357,2,compressed,LSTM
36,4.8164038676326,0,compressed,LSTM
36,4.31907777556733,1,compressed,LSTM
36,8.38823276649633,2,compressed,LSTM
36,3.36076642677491,3,compressed,LSTM
36,2.12807025442475,4,compressed,LSTM
36,5.20662590445597,5,compressed,LSTM
36,2.80065941184399,6,compressed,LSTM
36,3.14746580854292,7,compressed,LSTM
36,7.96814795938401,8,compressed,LSTM
37,11.7054705971484,0,compressed,LSTM
37,5.69799620278731,1,compressed,LSTM
38,2.663034969312,0,compressed,LSTM
38,3.14825309161681,1,compressed,LSTM
38,2.38224339782347,2,compressed,LSTM
38,2.45781630868937,3,compressed,LSTM
38,3.41760580358766,4,compressed,LSTM
38,3.00307616234091,5,compressed,LSTM
38,3.09636141484273,6,compressed,LSTM
38,2.50759269168618,7,compressed,LSTM
38,2.73714185676067,8,compressed,LSTM
38,2.96705309626541,9,compressed,LSTM
38,2.87267077544113,10,compressed,LSTM
38,2.56852018689762,11,compressed,LSTM
38,2.43894309196567,12,compressed,LSTM
38,2.54903541683952,13,compressed,LSTM
38,2.56128910966732,14,compressed,LSTM
38,2.55356921477276,15,compressed,LSTM
38,5.50121080313854,16,compressed,LSTM
39,5.09050011196154,0,compressed,LSTM
39,6.39736216762266,1,compressed,LSTM
39,8.85112540013153,2,compressed,LSTM
39,4.32586863558358,3,compressed,LSTM
39,5.38539824942545,4,compressed,LSTM
39,4.5975576290654,5,compressed,LSTM
39,4.65774054488147,6,compressed,LSTM
39,5.30598865087727,7,compressed,LSTM
39,4.7240649366479,8,compressed,LSTM
39,5.99165675640349,9,compressed,LSTM
39,4.19342246371443,10,compressed,LSTM
39,6.37398705088457,11,compressed,LSTM
39,4.02670486064601,12,compressed,LSTM
40,3.99001845988835,0,compressed,LSTM
40,4.00219025089877,1,compressed,LSTM
40,3.25081613444337,2,compressed,LSTM
40,2.38813171970811,3,compressed,LSTM
40,3.97789459336322,4,compressed,LSTM
40,8.30952390276258,5,compressed,LSTM
41,6.53450302091179,0,compressed,LSTM
41,2.85457887227907,1,compressed,LSTM
41,6.68082715229426,2,compressed,LSTM
41,6.50923225840499,3,compressed,LSTM
41,11.6895180917315,4,compressed,LSTM
41,13.0107553251459,5,compressed,LSTM
41,6.7410182744835,6,compressed,LSTM
41,5.29088087908977,7,compressed,LSTM
41,11.0420819963589,8,compressed,LSTM
41,4.11924117011114,9,compressed,LSTM
41,3.22945057212215,10,compressed,LSTM
41,4.02208347593439,11,compressed,LSTM
41,6.28611593694998,12,compressed,LSTM
42,7.18152218435862,0,compressed,Transformer
42,5.55425049146876,1,compressed,Transformer
42,5.06013822328895,2,compressed,Transformer
42,5.87882236289144,3,compressed,Transformer
42,5.10326143433539,4,compressed,Transformer
42,3.30023070398568,5,compressed,Transformer
42,7.84185506577277,6,compressed,Transformer
42,4.62194605193921,7,compressed,Transformer
42,7.2328449423195,8,compressed,Transformer
42,9.84515950624555,9,compressed,Transformer
42,5.68022886296213,10,compressed,Transformer
42,4.25914090057245,11,compressed,Transformer
42,6.21798923227761,12,compressed,Transformer
42,7.70711234191871,13,compressed,Transformer
42,7.0727532630746,14,compressed,Transformer
42,3.68253679441805,15,compressed,Transformer
42,5.59214307794991,16,compressed,Transformer
42,9.42874245102916,17,compressed,Transformer
42,12.9549770865705,18,compressed,Transformer
42,6.2746558901217,19,compressed,Transformer
42,19.9149758871419,20,compressed,Transformer
43,25.353543439008,0,compressed,Transformer
43,24.5188543434765,1,compressed,Transformer
43,14.9644625156224,2,compressed,Transformer
43,10.5168647662733,3,compressed,Transformer
43,18.3860416043146,4,compressed,Transformer
43,10.7275544003066,5,compressed,Transformer
43,22.730329679272,6,compressed,Transformer
43,15.1102745558723,7,compressed,Transformer
43,16.7195927321863,8,compressed,Transformer
43,8.70903506555651,9,compressed,Transformer
43,11.0516136229989,10,compressed,Transformer
43,16.9180735627302,11,compressed,Transformer
43,15.6734641215918,12,compressed,Transformer
43,10.8101064779543,13,compressed,Transformer
43,10.4089886425877,14,compressed,Transformer
43,17.5250869473606,15,compressed,Transformer
43,24.8225120207027,16,compressed,Transformer
43,15.652954798933,17,compressed,Transformer
43,13.4649469772683,18,compressed,Transformer
43,21.7770789461546,19,compressed,Transformer
43,12.8681308809419,20,compressed,Transformer
43,18.224123811665,21,compressed,Transformer
43,13.7309219200234,22,compressed,Transformer
43,7.90017754226926,23,compressed,Transformer
43,9.4982828589419,24,compressed,Transformer
43,10.3139542786683,25,compressed,Transformer
43,14.5186096622854,26,compressed,Transformer
43,11.6849705952868,27,compressed,Transformer
43,11.5731889981058,28,compressed,Transformer
43,15.0699185130239,29,compressed,Transformer
43,14.9797619472897,30,compressed,Transformer
43,11.6046043830377,31,compressed,Transformer
43,14.3984896795756,32,compressed,Transformer
43,15.4225582752524,33,compressed,Transformer
43,8.78388922224254,34,compressed,Transformer
43,12.2185925915132,35,compressed,Transformer
43,18.4963550882193,36,compressed,Transformer
43,21.2934077926452,37,compressed,Transformer
43,18.355067089934,38,compressed,Transformer
43,15.9968685619173,39,compressed,Transformer
43,12.6002653179044,40,compressed,Transformer
43,10.567359587038,41,compressed,Transformer
43,13.3498996151884,42,compressed,Transformer
43,10.0239805576827,43,compressed,Transformer
44,2.88940998079813,0,compressed,Transformer
44,3.59238933645083,1,compressed,Transformer
44,5.09717238281787,2,compressed,Transformer
44,3.19069912469419,3,compressed,Transformer
44,4.04178262594507,4,compressed,Transformer
44,3.11382198692655,5,compressed,Transformer
44,5.01911066167278,6,compressed,Transformer
44,3.10992018870048,7,compressed,Transformer
44,3.76570017737832,8,compressed,Transformer
44,3.55832217970639,9,compressed,Transformer
44,3.92416568289231,10,compressed,Transformer
45,5.50495798226964,0,compressed,Transformer
45,3.26244838244158,1,compressed,Transformer
45,5.68135708364694,2,compressed,Transformer
45,6.80956042732627,3,compressed,Transformer
45,5.85305065651096,4,compressed,Transformer
45,6.80094739270623,5,compressed,Transformer
45,4.36734410649209,6,compressed,Transformer
45,5.55537289530361,7,compressed,Transformer
45,4.45961779638712,8,compressed,Transformer
45,3.76926887790864,9,compressed,Transformer
45,5.62365271148628,10,compressed,Transformer
45,3.49285366246775,11,compressed,Transformer
45,4.22426638358525,12,compressed,Transformer
46,2.47069510676634,0,compressed,Transformer
46,2.62844495085794,1,compressed,Transformer
46,4.11461070077629,2,compressed,Transformer
47,7.79987839237444,0,compressed,Transformer
47,4.43853981073163,1,compressed,Transformer
47,5.48362757700896,2,compressed,Transformer
47,6.58583698262731,3,compressed,Transformer
47,5.10836139732046,4,compressed,Transformer
47,6.30398212245981,5,compressed,Transformer
47,6.43446044553159,6,compressed,Transformer
47,6.04487632764549,7,compressed,Transformer
47,5.8224978855619,8,compressed,Transformer
47,6.1251869703153,9,compressed,Transformer
47,6.01795841364524,10,compressed,Transformer
47,9.70019035670976,11,compressed,Transformer
47,11.9000740002502,12,compressed,Transformer
47,5.08429900516936,13,compressed,Transformer
47,6.64570939833232,14,compressed,Transformer
47,5.74348236440601,15,compressed,Transformer
48,9.64948544834313,0,compressed,Transformer
48,3.88306057079779,1,compressed,Transformer
48,9.40847169020491,2,compressed,Transformer
48,6.6116825787244,3,compressed,Transformer
48,5.02450745745999,4,compressed,Transformer
49,4.58784511276288,0,compressed,Transformer
49,4.85554812293526,1,compressed,Transformer
49,4.50803357459341,2,compressed,Transformer
49,8.49224168449907,3,compressed,Transformer
49,6.6303618408484,4,compressed,Transformer
49,5.02336655303891,5,compressed,Transformer
49,5.05068201588744,6,compressed,Transformer
49,4.17153589212713,7,compressed,Transformer
49,6.40039889826063,8,compressed,Transformer
49,5.13845518294842,9,compressed,Transformer
49,4.66942533632332,10,compressed,Transformer
49,6.79648818517933,11,compressed,Transformer
49,14.1032123464822,12,compressed,Transformer
49,5.28482373977828,13,compressed,Transformer
49,9.81024023071115,14,compressed,Transformer
49,6.70881355044065,15,compressed,Transformer
49,6.94749605134175,16,compressed,Transformer
49,6.11289215606968,17,compressed,Transformer
49,6.29579616574219,18,compressed,Transformer
49,6.86445844740098,19,compressed,Transformer
49,6.03932157245597,20,compressed,Transformer
49,8.70368791225278,21,compressed,Transformer
49,5.74845595233073,22,compressed,Transformer
49,4.52234461966945,23,compressed,Transformer
49,5.84496039882847,24,compressed,Transformer
49,6.72243756010982,25,compressed,Transformer
49,8.36840512523724,26,compressed,Transformer
49,6.51554620912117,27,compressed,Transformer
49,8.20173566628763,28,compressed,Transformer
49,9.40443039407635,29,compressed,Transformer
50,3.63861533785067,0,compressed,Transformer
50,4.37417748291717,1,compressed,Transformer
50,7.0295166327534,2,compressed,Transformer
50,5.97136475208159,3,compressed,Transformer
50,5.72108792068434,4,compressed,Transformer
50,4.61720235564362,5,compressed,Transformer
50,5.03361042306525,6,compressed,Transformer
50,8.26480344201955,7,compressed,Transformer
50,6.37307834885723,8,compressed,Transformer
50,8.98191899731316,9,compressed,Transformer
50,4.34882673091798,10,compressed,Transformer
50,4.14835985850071,11,compressed,Transformer
50,6.62622775361308,12,compressed,Transformer
50,6.777026632369,13,compressed,Transformer
51,5.07523989419095,0,compressed,Transformer
51,4.56338039890205,1,compressed,Transformer
51,3.39976072222508,2,compressed,Transformer
51,6.24923000947761,3,compressed,Transformer
51,4.62400772370295,4,compressed,Transformer
51,4.57369862008411,5,compressed,Transformer
51,4.40176394748591,6,compressed,Transformer
51,5.60626755735053,7,compressed,Transformer
51,4.90320313173748,8,compressed,Transformer
51,4.88381487893751,9,compressed,Transformer
51,4.16465714477063,10,compressed,Transformer
51,5.721154075729,11,compressed,Transformer
51,3.37350343847884,12,compressed,Transformer
51,4.57727016261814,13,compressed,Transformer
51,3.17797448527836,14,compressed,Transformer
51,3.2011731625582,15,compressed,Transformer
51,4.70052768173555,16,compressed,Transformer
51,8.61935945461448,17,compressed,Transformer
51,5.15541956400027,18,compressed,Transformer
51,10.2775805387627,19,compressed,Transformer
51,4.5588266947557,20,compressed,Transformer
51,5.66134250374986,21,compressed,Transformer
51,6.10190866301029,22,compressed,Transformer
51,4.64508372888462,23,compressed,Transformer
52,2.38658025006099,0,compressed,Transformer
52,3.51380816463639,1,compressed,Transformer
52,3.4426259774496,2,compressed,Transformer
52,3.63182774466971,3,compressed,Transformer
0,5.32557981538672,0,compressed,Transformer
0,2.65872895516109,1,compressed,Transformer
0,2.88951366045605,2,compressed,Transformer
0,4.65589471796695,3,compressed,Transformer
0,4.10090840104164,4,compressed,Transformer
0,2.90162320039647,5,compressed,Transformer
0,4.62918386222176,6,compressed,Transformer
1,7.51523108249155,0,compressed,Transformer
1,5.94975469421563,1,compressed,Transformer
1,7.78893839501593,2,compressed,Transformer
1,4.71687895119207,3,compressed,Transformer
1,5.05100113272226,4,compressed,Transformer
1,7.37398702991592,5,compressed,Transformer
1,6.86848324343153,6,compressed,Transformer
1,8.02908836943403,7,compressed,Transformer
1,6.70013385361435,8,compressed,Transformer
1,4.91205002373807,9,compressed,Transformer
1,5.33087144948088,10,compressed,Transformer
1,12.7763948449394,11,compressed,Transformer
1,6.1383004022226,12,compressed,Transformer
1,8.16257193231424,13,compressed,Transformer
1,4.9755014631676,14,compressed,Transformer
1,6.24631712548305,15,compressed,Transformer
1,5.73357406710237,16,compressed,Transformer
1,5.96448804855666,17,compressed,Transformer
1,9.17855104783348,18,compressed,Transformer
1,6.46912354027699,19,compressed,Transformer
1,5.0896827709728,20,compressed,Transformer
1,5.47981652734249,21,compressed,Transformer
1,19.1830198893105,22,compressed,Transformer
1,8.3966305919326,23,compressed,Transformer
1,6.25429261489116,24,compressed,Transformer
2,3.78853316744963,0,compressed,Transformer
2,5.4661793965797,1,compressed,Transformer
2,6.44526109087231,2,compressed,Transformer
2,14.5821631517769,3,compressed,Transformer
2,6.17316559133216,4,compressed,Transformer
2,5.07259726864675,5,compressed,Transformer
2,7.2550337101646,6,compressed,Transformer
2,5.215783986886,7,compressed,Transformer
2,5.32297308934194,8,compressed,Transformer
2,4.98692035935103,9,compressed,Transformer
2,4.99616070182063,10,compressed,Transformer
2,3.60901494922439,11,compressed,Transformer
3,3.76899299824006,0,compressed,Transformer
3,6.00206185165558,1,compressed,Transformer
4,4.58631400978938,0,compressed,Transformer
4,9.69192364601436,1,compressed,Transformer
4,5.00960929648557,2,compressed,Transformer
4,8.08386978202098,3,compressed,Transformer
4,7.86135910080084,4,compressed,Transformer
4,10.8694805226703,5,compressed,Transformer
4,10.3104310786416,6,compressed,Transformer
4,6.2352395825471,7,compressed,Transformer
4,10.1133768273197,8,compressed,Transformer
4,8.12438740368006,9,compressed,Transformer
4,6.14980391448702,10,compressed,Transformer
4,7.15793851098794,11,compressed,Transformer
4,6.5404570891157,12,compressed,Transformer
4,9.9569822647689,13,compressed,Transformer
4,8.13221085688129,14,compressed,Transformer
4,9.52426347191128,15,compressed,Transformer
4,16.3206879148025,16,compressed,Transformer
4,8.64150186808839,17,compressed,Transformer
4,5.52926752106335,18,compressed,Transformer
4,4.7371989807641,19,compressed,Transformer
4,6.61333164431498,20,compressed,Transformer
4,4.9281300537544,21,compressed,Transformer
4,7.54688468317615,22,compressed,Transformer
4,10.5212085074986,23,compressed,Transformer
4,7.29137186877497,24,compressed,Transformer
4,6.71131724407489,25,compressed,Transformer
5,3.63596821626401,0,compressed,Transformer
5,2.48133560614639,1,compressed,Transformer
5,2.41538704402285,2,compressed,Transformer
5,4.60014799673623,3,compressed,Transformer
5,10.4117585841284,4,compressed,Transformer
5,1.93144124777947,5,compressed,Transformer
5,3.84959650888335,6,compressed,Transformer
5,2.86785826530578,7,compressed,Transformer
5,2.96899271497086,8,compressed,Transformer
5,5.70869837928253,9,compressed,Transformer
5,6.15095501079861,10,compressed,Transformer
6,11.3003643285093,0,compressed,Transformer
6,6.48405304137219,1,compressed,Transformer
7,3.3759389511678,0,compressed,Transformer
7,2.90628691505916,1,compressed,Transformer
7,2.91044320349186,2,compressed,Transformer
7,4.31429672760865,3,compressed,Transformer
8,5.61675124543789,0,compressed,Transformer
8,3.4092746548964,1,compressed,Transformer
8,6.72392988971258,2,compressed,Transformer
8,4.11133791677417,3,compressed,Transformer
8,4.37210732441641,4,compressed,Transformer
8,3.11882564861679,5,compressed,Transformer
8,3.73321191982433,6,compressed,Transformer
8,2.90507422428534,7,compressed,Transformer
8,4.88944096699249,8,compressed,Transformer
8,3.66672146423561,9,compressed,Transformer
8,4.59377037098466,10,compressed,Transformer
8,4.97017330167558,11,compressed,Transformer
8,3.92771178204887,12,compressed,Transformer
8,3.57821672358559,13,compressed,Transformer
8,6.30582806004487,14,compressed,Transformer
8,5.43644053177781,15,compressed,Transformer
8,5.20029511496011,16,compressed,Transformer
8,4.98405218907823,17,compressed,Transformer
8,4.7605674292905,18,compressed,Transformer
9,7.27982154596603,0,compressed,Transformer
9,2.97387850796001,1,compressed,Transformer
9,2.81003060963869,2,compressed,Transformer
9,3.66948458559239,3,compressed,Transformer
9,2.49225246944109,4,compressed,Transformer
9,3.63570816085169,5,compressed,Transformer
9,4.40994159841211,6,compressed,Transformer
9,5.69716485644763,7,compressed,Transformer
9,2.34949180565436,8,compressed,Transformer
9,2.91780962444074,9,compressed,Transformer
9,2.84399537196985,10,compressed,Transformer
9,3.25195644024373,11,compressed,Transformer
9,2.99820423239615,12,compressed,Transformer
9,3.09613404832354,13,compressed,Transformer
9,2.29897036915162,14,compressed,Transformer
9,3.39570140074434,15,compressed,Transformer
9,2.98616147855676,16,compressed,Transformer
9,3.34488405779093,17,compressed,Transformer
9,2.15215511040053,18,compressed,Transformer
9,4.97259895835503,19,compressed,Transformer
9,3.23180635671015,20,compressed,Transformer
9,3.20268240249619,21,compressed,Transformer
9,3.35290197151127,22,compressed,Transformer
9,2.35791279934025,23,compressed,Transformer
9,3.30984802714423,24,compressed,Transformer
9,3.69144109328488,25,compressed,Transformer
9,4.80695271700873,26,compressed,Transformer
10,9.34013884162982,0,compressed,Transformer
10,6.31332784956658,1,compressed,Transformer
10,3.49347495757855,2,compressed,Transformer
10,3.51735534212235,3,compressed,Transformer
10,5.42531348299046,4,compressed,Transformer
10,4.00037768809645,5,compressed,Transformer
10,4.25960143581808,6,compressed,Transformer
10,5.31115001830345,7,compressed,Transformer
10,3.32327816691172,8,compressed,Transformer
10,3.90869673422589,9,compressed,Transformer
10,3.43984955781622,10,compressed,Transformer
10,3.98327093182654,11,compressed,Transformer
10,5.00874762259412,12,compressed,Transformer
10,5.01763660631756,13,compressed,Transformer
10,5.78018895722087,14,compressed,Transformer
10,4.85813790401509,15,compressed,Transformer
10,5.09183957278476,16,compressed,Transformer
10,4.16926689690229,17,compressed,Transformer
10,4.4656750211626,18,compressed,Transformer
10,4.14876588177819,19,compressed,Transformer
10,8.78544328755209,20,compressed,Transformer
10,4.30856604465412,21,compressed,Transformer
10,3.55882105630378,22,compressed,Transformer
10,4.38827597604979,23,compressed,Transformer
11,4.05287481538195,0,compressed,Transformer
11,7.90346501927046,1,compressed,Transformer
11,4.31422266843262,2,compressed,Transformer
11,6.9266524471458,3,compressed,Transformer
11,6.47058431938254,4,compressed,Transformer
11,8.82419295265792,5,compressed,Transformer
11,9.55729434238017,6,compressed,Transformer
11,5.50621942414907,7,compressed,Transformer
11,9.32789022812263,8,compressed,Transformer
11,21.4972131847601,9,compressed,Transformer
11,5.20589727926584,10,compressed,Transformer
11,5.33262251030021,11,compressed,Transformer
11,5.91763394176268,12,compressed,Transformer
12,4.41891610809644,0,compressed,Transformer
12,5.74377746753793,1,compressed,Transformer
12,4.47784619129371,2,compressed,Transformer
12,5.41714733021935,3,compressed,Transformer
12,7.07931760650373,4,compressed,Transformer
12,3.89605634351947,5,compressed,Transformer
12,7.06351345363664,6,compressed,Transformer
12,6.13202087591164,7,compressed,Transformer
12,4.73825342683977,8,compressed,Transformer
12,5.71202986422248,9,compressed,Transformer
12,10.6821934918079,10,compressed,Transformer
12,7.22646731067111,11,compressed,Transformer
12,5.81626615990316,12,compressed,Transformer
12,6.3341174091216,13,compressed,Transformer
12,5.05364817098378,14,compressed,Transformer
12,5.95088962809607,15,compressed,Transformer
12,6.88154957739756,16,compressed,Transformer
12,6.73259145513166,17,compressed,Transformer
12,6.48687727679382,18,compressed,Transformer
12,7.69314517036548,19,compressed,Transformer
12,5.22423259207475,20,compressed,Transformer
12,9.82658433422063,21,compressed,Transformer
13,7.11279551052119,0,compressed,Transformer
13,4.30159055939133,1,compressed,Transformer
13,5.41735462773093,2,compressed,Transformer
13,3.33008094530112,3,compressed,Transformer
13,4.51445630757015,4,compressed,Transformer
13,3.60197855312869,5,compressed,Transformer
13,4.70227180374383,6,compressed,Transformer
13,5.53710035200188,7,compressed,Transformer
13,4.42037867984299,8,compressed,Transformer
13,1.83210087219388,9,compressed,Transformer
13,2.92939722507933,10,compressed,Transformer
13,3.03409873133074,11,compressed,Transformer
13,2.49074588703832,12,compressed,Transformer
13,3.09240297372847,13,compressed,Transformer
13,2.68493471917496,14,compressed,Transformer
13,4.44266882846584,15,compressed,Transformer
13,5.30316581874382,16,compressed,Transformer
13,3.93875619677725,17,compressed,Transformer
13,5.66818051168418,18,compressed,Transformer
13,6.92643528584362,19,compressed,Transformer
14,6.65457402445453,0,compressed,Transformer
14,7.99741791245107,1,compressed,Transformer
15,4.92137163533447,0,compressed,Transformer
15,3.87513230840845,1,compressed,Transformer
15,5.07033679647773,2,compressed,Transformer
15,5.0337148333914,3,compressed,Transformer
15,3.41369608736328,4,compressed,Transformer
15,3.55629091326806,5,compressed,Transformer
15,5.64580709302684,6,compressed,Transformer
15,7.37430876841302,7,compressed,Transformer
15,8.14508155701174,8,compressed,Transformer
15,5.58391019727152,9,compressed,Transformer
15,5.67020662163376,10,compressed,Transformer
15,4.54028975329692,11,compressed,Transformer
15,8.70990511883963,12,compressed,Transformer
15,5.42443979711494,13,compressed,Transformer
15,3.63776007007332,14,compressed,Transformer
15,4.621635310283,15,compressed,Transformer
15,5.80538585444262,16,compressed,Transformer
16,3.31697995892123,0,compressed,Transformer
16,3.09652715193319,1,compressed,Transformer
16,4.9868870681771,2,compressed,Transformer
16,4.00032380077282,3,compressed,Transformer
16,4.24103629533858,4,compressed,Transformer
16,4.85988778643262,5,compressed,Transformer
16,3.59468504095143,6,compressed,Transformer
16,4.23244726530642,7,compressed,Transformer
16,3.74667124162406,8,compressed,Transformer
16,3.54988074529319,9,compressed,Transformer
16,3.64838796496696,10,compressed,Transformer
16,2.68735937700462,11,compressed,Transformer
16,5.49012265504097,12,compressed,Transformer
16,4.6517056030817,13,compressed,Transformer
16,5.04723202507664,14,compressed,Transformer
16,4.34957020952505,15,compressed,Transformer
16,4.86576530417342,16,compressed,Transformer
16,6.52398133761475,17,compressed,Transformer
16,5.99290541497711,18,compressed,Transformer
16,4.43128839687421,19,compressed,Transformer
16,3.47397702558036,20,compressed,Transformer
16,3.82834554526722,21,compressed,Transformer
16,4.22477854714588,22,compressed,Transformer
16,4.69658449677246,23,compressed,Transformer
16,2.39354163360737,24,compressed,Transformer
16,5.16646913564744,25,compressed,Transformer
16,3.91765000796898,26,compressed,Transformer
16,3.66294942167252,27,compressed,Transformer
16,3.66008737651313,28,compressed,Transformer
16,2.72522620703056,29,compressed,Transformer
16,4.90564522694253,30,compressed,Transformer
16,4.4902769527592,31,compressed,Transformer
16,3.78482711258713,32,compressed,Transformer
16,4.15179475319237,33,compressed,Transformer
16,4.70572159975434,34,compressed,Transformer
16,5.0898271765385,35,compressed,Transformer
17,6.47447696952391,0,compressed,Transformer
17,10.7135680743822,1,compressed,Transformer
17,9.30797165831387,2,compressed,Transformer
17,7.65515601569825,3,compressed,Transformer
17,6.21299748912781,4,compressed,Transformer
17,6.1795240848165,5,compressed,Transformer
17,6.79888600325633,6,compressed,Transformer
17,7.56978328004558,7,compressed,Transformer
17,8.4292488891943,8,compressed,Transformer
17,7.51700156047581,9,compressed,Transformer
17,6.37713583916146,10,compressed,Transformer
17,4.14209503082725,11,compressed,Transformer
17,4.37734326304961,12,compressed,Transformer
17,3.8743992602935,13,compressed,Transformer
17,4.72754875520417,14,compressed,Transformer
17,5.01846690567372,15,compressed,Transformer
17,4.84903837780839,16,compressed,Transformer
18,2.81546658495977,0,compressed,Transformer
18,2.24280317838882,1,compressed,Transformer
18,4.51820241394328,2,compressed,Transformer
18,4.81142847130058,3,compressed,Transformer
18,3.58653484790423,4,compressed,Transformer
18,3.07510869641562,5,compressed,Transformer
18,4.74773816232149,6,compressed,Transformer
18,4.20231150506449,7,compressed,Transformer
18,4.06176999637964,8,compressed,Transformer
18,5.39455051600658,9,compressed,Transformer
18,2.69181989804232,10,compressed,Transformer
19,6.30818136163148,0,compressed,Transformer
20,4.54422305766251,0,compressed,Transformer
20,3.51286958312566,1,compressed,Transformer
20,4.32975399353819,2,compressed,Transformer
20,3.62591935748418,3,compressed,Transformer
20,4.11483192214115,4,compressed,Transformer
20,5.12235687001888,5,compressed,Transformer
21,4.06329987448449,0,compressed,Transformer
21,3.39654875107315,1,compressed,Transformer
21,3.38004354880482,2,compressed,Transformer
21,4.59812437000591,3,compressed,Transformer
21,4.73409179167257,4,compressed,Transformer
21,3.8718344529557,5,compressed,Transformer
21,3.27782561623111,6,compressed,Transformer
21,6.52101967770564,7,compressed,Transformer
21,5.13763075464981,8,compressed,Transformer
21,3.14274099774805,9,compressed,Transformer
21,3.13048338718454,10,compressed,Transformer
21,3.72940482029497,11,compressed,Transformer
21,4.68885952218843,12,compressed,Transformer
21,4.31586409729289,13,compressed,Transformer
21,3.8703905053059,14,compressed,Transformer
21,3.53195670940312,15,compressed,Transformer
21,3.70110101590953,16,compressed,Transformer
21,3.53788785071039,17,compressed,Transformer
21,5.35196237690828,18,compressed,Transformer
21,4.15461781767789,19,compressed,Transformer
21,5.11040000694236,20,compressed,Transformer
22,10.7689605858837,0,compressed,Transformer
22,27.351910829204,1,compressed,Transformer
22,11.233169071895,2,compressed,Transformer
22,10.9219834440153,3,compressed,Transformer
22,4.67427896493854,4,compressed,Transformer
22,6.16255570144572,5,compressed,Transformer
22,12.0210529706873,6,compressed,Transformer
22,3.12290353518925,7,compressed,Transformer
22,4.26711615182395,8,compressed,Transformer
22,13.6942138939682,9,compressed,Transformer
22,5.07172657434931,10,compressed,Transformer
22,4.06162619131285,11,compressed,Transformer
23,3.78757944844403,0,compressed,Transformer
23,4.46853199212802,1,compressed,Transformer
23,3.96774304913817,2,compressed,Transformer
23,3.76676199078704,3,compressed,Transformer
23,2.90004010020089,4,compressed,Transformer
23,3.58287818269928,5,compressed,Transformer
23,4.76854128657632,6,compressed,Transformer
24,6.26286433463974,0,compressed,Transformer
24,4.66876409616123,1,compressed,Transformer
24,5.74024065190969,2,compressed,Transformer
24,5.08393960313912,3,compressed,Transformer
24,6.51312797173701,4,compressed,Transformer
24,4.73947421158221,5,compressed,Transformer
24,4.95427972457951,6,compressed,Transformer
24,6.58414061527818,7,compressed,Transformer
24,4.84477481924368,8,compressed,Transformer
24,5.56566387842209,9,compressed,Transformer
25,4.12601834357592,0,compressed,Transformer
25,3.79389462467274,1,compressed,Transformer
25,3.80796128193344,2,compressed,Transformer
25,3.37332730008599,3,compressed,Transformer
25,3.12426749134899,4,compressed,Transformer
25,5.48150542596697,5,compressed,Transformer
25,4.60467710484818,6,compressed,Transformer
25,4.33286747823228,7,compressed,Transformer
25,3.52896815489758,8,compressed,Transformer
25,4.18763617671616,9,compressed,Transformer
25,6.08215023587449,10,compressed,Transformer
26,5.41466425158378,0,compressed,Transformer
26,4.35783115496058,1,compressed,Transformer
26,6.52876528600015,2,compressed,Transformer
26,4.34278873498592,3,compressed,Transformer
26,5.70444597161036,4,compressed,Transformer
26,4.78862431927339,5,compressed,Transformer
27,3.86989131730471,0,compressed,Transformer
27,3.75114117936285,1,compressed,Transformer
27,2.61368288925048,2,compressed,Transformer
27,2.51864324023153,3,compressed,Transformer
27,3.20948814894025,4,compressed,Transformer
27,2.86308692398738,5,compressed,Transformer
27,3.40365204375202,6,compressed,Transformer
27,3.74439363366149,7,compressed,Transformer
27,2.72672005418229,8,compressed,Transformer
27,3.34164187004298,9,compressed,Transformer
27,3.4915115093336,10,compressed,Transformer
27,2.87987121433969,11,compressed,Transformer
27,3.02611980979775,12,compressed,Transformer
27,3.34120928478306,13,compressed,Transformer
27,2.83880886937112,14,compressed,Transformer
27,4.22004956518474,15,compressed,Transformer
28,4.1381817290291,0,compressed,Transformer
28,4.32249995475599,1,compressed,Transformer
28,3.74748555120794,2,compressed,Transformer
28,4.10813678703969,3,compressed,Transformer
28,3.54356661576708,4,compressed,Transformer
28,4.37494146302109,5,compressed,Transformer
28,3.2407938787267,6,compressed,Transformer
28,4.51723624787035,7,compressed,Transformer
